log_id,log_timestamp,site_id,zone_id,device_id,badge_id,user_id,outcome
LOG-007863,2025-01-02 06:04:07+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00004,USR-0004,granted
LOG-007864,2025-01-08 04:26:54+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00099,USR-0099,granted
LOG-007865,2025-01-12 16:31:55+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00145,USR-0145,granted
LOG-007866,2025-01-14 21:04:44+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00157,USR-0157,granted
LOG-007867,2025-01-14 12:57:00+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00187,USR-0187,granted
LOG-007868,2025-01-03 10:20:11+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00145,USR-0145,denied
LOG-007869,2025-01-03 22:20:44+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00185,USR-0185,granted
LOG-007870,2025-01-13 12:02:45+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00199,USR-0199,denied
LOG-007871,2025-01-09 20:36:54+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00186,USR-0186,granted
LOG-007872,2025-01-08 14:30:43+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00088,USR-0088,granted
LOG-007873,2025-01-12 05:27:03+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00082,USR-0082,granted
LOG-007874,2025-01-01 21:43:25+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00086,USR-0086,granted
LOG-007875,2025-01-08 18:16:52+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00191,USR-0191,granted
LOG-007876,2025-01-09 00:20:26+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,,USR-0057,granted
LOG-007877,2025-01-14 02:18:23+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00151,USR-0151,granted
LOG-007878,2025-01-07 13:02:32+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00126,USR-0126,granted
LOG-007879,2025-01-08 03:59:12+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00013,USR-0013,granted
LOG-007880,2025-01-12 05:02:28+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00098,USR-0098,granted
LOG-007881,2025-01-04 18:54:13+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00039,USR-0039,granted
LOG-007882,2025-01-01 23:29:51+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00146,USR-0146,invalid_credential
LOG-007883,2025-01-07 14:27:26+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00090,USR-0090,granted
LOG-007884,2025-01-09 13:08:41+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00072,USR-0072,tailgated
LOG-007885,2025-01-07 19:55:22+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00014,USR-0014,granted
LOG-007886,2025-01-10 21:20:50+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00027,USR-0027,granted
LOG-007887,2025-01-04 13:14:48+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00153,USR-0153,granted
LOG-007888,2025-01-01 04:47:27+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00173,USR-0173,granted
LOG-007889,2025-01-12 00:24:57+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00059,USR-0059,granted
LOG-007890,2025-01-12 21:51:22+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00166,USR-0166,granted
LOG-007891,2025-01-09 15:33:45+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00111,USR-0111,granted
LOG-007892,2025-01-05 09:28:59+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00071,USR-0071,denied
LOG-007893,2025-01-06 04:26:36+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00091,USR-0091,granted
LOG-007894,2025-01-07 17:11:53+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00139,USR-0139,granted
LOG-007895,2025-01-06 21:40:34+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00182,USR-0182,granted
LOG-007896,2025-01-04 03:11:10+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00099,USR-0099,granted
LOG-007897,2025-01-06 04:53:28+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00070,USR-0070,granted
LOG-007898,2025-01-05 04:08:44+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00153,USR-0153,granted
LOG-007899,2025-01-07 06:29:37+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00106,USR-0106,granted
LOG-007900,2025-01-06 06:10:35+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00079,USR-0079,granted
LOG-007901,2025-01-08 09:26:22+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00092,USR-0092,granted
LOG-007902,2025-01-12 07:04:55+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00108,USR-0108,granted
LOG-007903,2025-01-05 15:11:28+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00029,USR-0029,granted
LOG-007904,2025-01-01 19:26:04+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00012,USR-0012,granted
LOG-007905,2025-01-12 10:54:01+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00133,USR-0133,granted
LOG-007906,2025-01-03 14:34:51+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00035,USR-0035,denied
LOG-007907,2025-01-13 23:55:51+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00107,USR-0107,granted
LOG-007908,2025-01-08 09:37:13+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00157,USR-0157,granted
LOG-007909,2025-01-08 07:39:38+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00043,USR-0043,granted
LOG-007910,2025-01-06 17:21:52+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00077,USR-0077,tailgated
LOG-007911,2025-01-10 23:01:03+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00196,USR-0196,granted
LOG-007912,2025-01-10 03:24:15+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00008,USR-0008,granted
LOG-007913,2025-01-14 00:39:39+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00152,USR-0152,denied
LOG-007914,2025-01-01 05:33:39+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00034,USR-0034,tailgated
LOG-007915,2025-01-03 16:29:29+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00182,USR-0182,denied
LOG-007916,2025-01-04 21:17:51+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00083,USR-0083,granted
LOG-007917,2025-01-03 15:44:47+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00002,USR-0002,granted
LOG-007918,2025-01-14 06:38:34+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00144,USR-0144,invalid_credential
LOG-007919,2025-01-02 00:23:49+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00030,USR-0030,granted
LOG-007921,2025-01-07 04:32:46+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00101,USR-0101,denied
LOG-007922,2025-01-04 16:46:42+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00150,USR-0150,granted
LOG-007923,2025-01-05 15:15:54+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,,USR-0084,granted
LOG-007924,2025-01-09 10:55:19+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00172,USR-0172,granted
LOG-007925,2025-01-08 20:20:20+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00097,USR-0097,granted
LOG-007926,2025-01-13 02:23:52+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00069,USR-0069,granted
LOG-007927,2025-01-07 07:33:31+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00068,USR-0068,granted
LOG-007928,2025-01-14 02:57:12+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00161,USR-0161,tailgated
LOG-007929,2025-01-03 15:54:17+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00133,USR-0133,denied
LOG-007930,2025-01-03 17:21:18+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00026,USR-0026,granted
LOG-007931,2025-01-06 11:26:10+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00151,USR-0151,granted
LOG-007932,2025-01-02 15:15:31+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00084,USR-0084,granted
LOG-007933,2025-01-01 09:42:32+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00070,USR-0070,granted
LOG-007934,2025-01-06 04:44:49+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00020,USR-0020,denied
LOG-007935,2025-01-08 12:33:39+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00200,USR-0200,invalid_credential
LOG-007936,2025-01-04 21:19:04+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00011,USR-0011,granted
LOG-007937,2025-01-04 19:04:33+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00200,USR-0200,granted
LOG-007938,2025-01-02 08:40:02+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00013,USR-0013,granted
LOG-007939,2025-01-02 13:45:08+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00102,USR-0102,granted
LOG-007940,2025-01-13 08:46:11+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00021,USR-0021,granted
LOG-007941,2025-01-01 22:07:39+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00099,USR-0099,granted
LOG-007942,2025-01-10 20:04:34+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00168,USR-0168,granted
LOG-007943,2025-01-11 00:03:16+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00119,USR-0119,granted
LOG-007944,2025-01-03 20:18:08+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00109,USR-0109,granted
LOG-007945,2025-01-04 11:06:22+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00024,USR-0024,granted
LOG-007946,2025-01-06 03:30:56+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00190,USR-0190,granted
LOG-007947,2025-01-10 05:21:19+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00076,USR-0076,granted
LOG-007948,2025-01-01 12:18:47+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00108,USR-0108,granted
LOG-007949,2025-01-12 10:00:38+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00180,USR-0180,granted
LOG-007950,2025-01-05 18:32:31+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00126,USR-0126,granted
LOG-007951,2025-01-07 23:59:41+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00147,USR-0147,granted
LOG-007952,2025-01-13 17:43:05+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00037,USR-0037,granted
LOG-007953,2025-01-02 20:42:19+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00093,USR-0093,granted
LOG-007955,2025-01-09 14:29:16+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00036,USR-0036,granted
LOG-007956,2025-01-06 23:25:07+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00078,USR-0078,granted
LOG-007957,2025-01-02 00:03:35+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00167,USR-0167,granted
LOG-007958,2025-01-01 22:42:18+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00187,USR-0187,granted
LOG-007959,2025-01-12 10:33:35+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00165,USR-0165,granted
LOG-007960,2025-01-06 15:02:57+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00187,USR-0187,granted
LOG-007961,2025-01-11 15:52:38+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00200,USR-0200,granted
LOG-007962,2025-01-12 15:58:58+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00040,USR-0040,granted
LOG-007963,2025-01-06 15:05:59+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00172,USR-0172,invalid_credential
LOG-007964,2025-01-05 10:18:42+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00125,USR-0125,granted
LOG-007965,2025-01-04 18:24:56+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00172,USR-0172,granted
LOG-007966,2025-01-09 21:54:43+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00128,USR-0128,granted
LOG-007967,2025-01-10 22:24:36+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00025,USR-0025,granted
LOG-007968,2025-01-05 21:26:27+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00113,USR-0113,granted
LOG-007969,2025-01-08 22:34:55+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00153,USR-0153,granted
LOG-007970,2025-01-08 13:22:53+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00025,USR-0025,granted
LOG-007971,2025-01-03 00:45:02+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00101,USR-0101,granted
LOG-007972,2025-01-08 08:37:54+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00131,USR-0131,granted
LOG-007973,2025-01-11 15:05:11+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00093,USR-0093,granted
LOG-007974,2025-01-14 11:14:58+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00160,USR-0160,granted
LOG-007975,2025-01-05 16:12:55+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00026,USR-0026,granted
LOG-007976,2025-01-04 08:11:16+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00070,USR-0070,granted
LOG-007977,2025-01-13 12:19:56+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00191,USR-0191,granted
LOG-007978,2025-01-13 20:57:24+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00103,USR-0103,denied
LOG-007979,2025-01-12 14:42:03+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00037,USR-0037,granted
LOG-007980,2025-01-05 16:41:58+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00024,USR-0024,denied
LOG-007981,2025-01-04 20:40:22+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,,USR-0119,denied
LOG-007982,2025-01-09 17:56:34+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00187,USR-0187,granted
LOG-007983,2025-01-04 13:45:53+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00010,USR-0010,granted
LOG-007984,2025-01-11 18:31:09+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00022,USR-0022,granted
LOG-007985,2025-01-06 13:41:26+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00076,USR-0076,granted
LOG-007986,2025-01-05 13:54:35+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00042,USR-0042,granted
LOG-007987,2025-01-12 06:18:21+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00025,USR-0025,granted
LOG-007988,2025-01-05 23:18:47+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00060,USR-0060,granted
LOG-007989,2025-01-02 19:53:58+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00129,USR-0129,granted
LOG-007990,2025-01-12 03:05:17+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00166,USR-0166,??unknown??
LOG-007991,2025-01-05 10:11:34+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00062,USR-0062,granted
LOG-007992,2025-01-10 04:10:17+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00141,USR-0141,granted
LOG-007993,2025-01-10 05:27:35+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00165,USR-0165,granted
LOG-007994,2025-01-02 03:54:43+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00002,USR-0002,granted
LOG-007995,2025-01-01 11:15:09+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00171,USR-0171,denied
LOG-007996,2025-01-12 11:38:52+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00037,USR-0037,granted
LOG-007997,2025-01-01 18:46:55+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00138,USR-0138,granted
LOG-007998,2025-01-05 15:30:05+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00151,USR-0151,granted
LOG-007999,2025-01-11 16:05:21+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00170,USR-0170,tailgated
LOG-008000,2025-01-03 11:42:42+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00081,USR-0081,granted
LOG-008001,2025-01-08 07:30:24+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00132,USR-0132,denied
LOG-008002,2025-01-02 14:51:05+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00006,USR-0006,granted
LOG-008003,2025-01-08 19:21:14+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00090,USR-0090,denied
LOG-008004,2025-01-10 23:44:52+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00193,USR-0193,granted
LOG-008005,2025-01-04 11:37:04+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00032,USR-0032,denied
LOG-008006,2025-01-04 22:41:05+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00031,USR-0031,granted
LOG-008007,2025-01-08 10:40:44+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00141,USR-0141,granted
LOG-008008,2025-01-12 01:52:28+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00103,USR-0103,granted
LOG-008009,2025-01-08 15:07:17+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00091,USR-0091,granted
LOG-008010,2025-01-10 19:43:00+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00050,USR-0050,granted
LOG-008011,2025-01-06 19:01:36+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00035,USR-0035,granted
LOG-008012,2025-01-02 19:15:18+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,,USR-0000,denied
LOG-008013,2025-01-14 12:02:45+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00072,USR-0072,granted
LOG-008014,2025-01-12 03:33:45+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00156,USR-0156,granted
LOG-008015,2025-01-01 16:33:08+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00089,USR-0089,granted
LOG-008016,2025-01-04 20:43:22+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00080,USR-0080,granted
LOG-008017,2025-01-06 19:24:55+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00047,USR-0047,granted
LOG-008018,2025-01-02 03:23:51+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00132,USR-0132,granted
LOG-008019,2025-01-13 00:06:54+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00057,USR-0057,granted
LOG-008020,2025-01-03 10:01:29+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00182,USR-0182,granted
LOG-008021,2025-01-03 21:18:22+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00082,USR-0082,granted
LOG-008022,2025-01-05 10:25:20+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00163,USR-0163,granted
LOG-008023,2025-01-14 02:09:31+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00094,USR-0094,granted
LOG-008024,2025-01-04 03:54:08+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00083,USR-0083,granted
LOG-008025,2025-01-06 22:57:52+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00091,USR-0091,denied
LOG-008026,2025-01-10 13:16:12+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00089,USR-0089,granted
LOG-008027,2025-01-03 04:37:01+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00096,USR-0096,denied
LOG-008028,2025-01-02 05:54:39+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00178,USR-0178,granted
LOG-008029,2025-01-02 07:16:52+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00141,USR-0141,granted
LOG-008030,2025-01-03 13:42:39+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00007,USR-0007,granted
LOG-008031,2025-01-05 13:53:42+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00012,USR-0012,granted
LOG-008032,2025-01-14 04:04:43+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00005,USR-0005,granted
LOG-008033,2025-01-13 21:01:37+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00139,USR-0139,granted
LOG-008034,2025-01-08 23:15:19+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00042,USR-0042,granted
LOG-008036,2025-01-01 09:42:31+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00166,USR-0166,granted
LOG-008037,2025-01-08 21:15:23+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00027,USR-0027,granted
LOG-008038,2025-01-07 05:14:22+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00031,USR-0031,granted
LOG-008039,2025-01-02 15:42:42+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00016,USR-0016,granted
LOG-008040,2025-01-08 17:50:53+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00058,USR-0058,granted
LOG-008041,2025-01-07 09:24:53+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00018,USR-0018,granted
LOG-008042,2025-01-11 16:31:43+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00126,USR-0126,granted
LOG-008043,2025-01-06 20:22:01+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00148,USR-0148,denied
LOG-008044,2025-01-07 00:11:23+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00037,USR-0037,invalid_credential
LOG-008045,2025-01-04 05:38:18+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00105,USR-0105,granted
LOG-008046,2025-01-07 14:45:09+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00061,USR-0061,granted
LOG-008047,2025-01-02 01:32:47+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00017,USR-0017,granted
LOG-008048,2025-01-08 22:17:48+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,,USR-0000,granted
LOG-008049,2025-01-06 08:12:30+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00140,USR-0140,granted
LOG-008050,2025-01-04 19:57:26+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,,USR-0000,invalid_credential
LOG-008051,2025-01-06 04:56:34+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00158,USR-0158,denied
LOG-008052,2025-01-13 11:40:40+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00199,USR-0199,denied
LOG-008053,2025-01-10 20:32:12+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00012,USR-0012,granted
LOG-008054,2025-01-12 22:24:25+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00033,USR-0033,granted
LOG-008055,2025-01-06 12:27:35+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00058,USR-0058,granted
LOG-008056,2025-01-06 12:15:21+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00170,USR-0170,granted
LOG-008057,2025-01-01 04:24:45+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00029,USR-0029,granted
LOG-008058,2025-01-10 13:12:23+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00095,USR-0095,granted
LOG-008059,2025-01-01 06:43:33+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00108,USR-0108,denied
LOG-008060,2025-01-14 14:42:35+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00026,USR-0026,granted
LOG-008061,2025-01-10 15:00:17+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00009,USR-0009,granted
LOG-008062,2025-01-07 12:25:49+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00024,USR-0024,granted
LOG-008063,2025-01-10 06:01:25+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00012,USR-0012,denied
LOG-008064,2025-01-14 21:52:32+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00101,USR-0101,denied
LOG-008065,2025-01-03 05:52:41+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00188,USR-0188,granted
LOG-008066,2025-01-11 10:38:40+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00071,USR-0071,granted
LOG-008067,2025-01-13 03:03:04+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00052,USR-0052,granted
LOG-008068,2025-01-09 05:02:14+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00047,USR-0047,granted
LOG-008069,2025-01-10 06:38:27+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00197,USR-0197,granted
LOG-008070,2025-01-08 02:01:18+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00192,USR-0192,invalid_credential
LOG-008071,2025-01-03 03:45:43+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00130,USR-0130,granted
LOG-008072,2025-01-14 17:36:43+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00093,USR-0093,granted
LOG-008073,2025-01-05 00:38:15+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00032,USR-0032,granted
LOG-008074,2025-01-06 09:33:50+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00186,USR-0186,granted
LOG-008075,2025-01-14 15:09:01+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00001,USR-0001,granted
LOG-008076,2025-01-01 19:01:54+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00033,USR-0033,granted
